,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64
566,3165007.5250331163,1483901.5730096698,244202.39254924655,3981796.809616342,12089184.147531986,2072526.2277121842,1751523.729841724,1847054.1731494665,740005.9303163886,1218874.378187403,2925998.709958583,878952.3022202402,2103391.715038806,3009078.1398153305,396268.1525266245,3724695.6613903046,615110.3887523413,2261902.7447597682,1064131.5368058681,1202917.604465872,1266580.7289777398,1209328.6787007153,471073.93531805277,753244.2054921128,2998513.0951523185,9543269.228134096,2078112.2770546675,7750885.218245104,2971782.1099713147,2271142.554127276,1315682.6620365977,6938393.777303755,2151894.0753683746,2175977.155062884,6696253.613968596,1172236.6742834747,1057858.6537948102,3376577.554329306,97859.2700932622,95347.8343115598,3077535.0140686035,4399252.801450908,644248.0598547906,1650090.2410076708,1917114.4777036533,4150194.168144226,3824107.088282764,6292449.785514832,777133.2068205178,3323912.0072248876,1525504.5378157496,30577.118799567223,2545249.073114261,2790829.2609917074,869104.4387668893,1888011.1251676828,1531020.90920645,929238.4185457677,2212394.6331822276,2106568.2625175193,5492800.686680734,863685.671217572,1680827.8086495847,925234.4302545786
567,4385008.610741317,2097222.016331613,2121214.4733893126,2618572.228530124,12943657.680259705,3266286.8011561334,2386765.804474704,1939379.435371071,1485533.4680162072,1830909.0380211473,4201417.824644446,990348.9441426992,2987593.6687559485,4294436.593558371,368238.0923279971,2477989.8262896836,1298560.8863272667,3561763.9954311997,531360.2812939286,1972732.8930546045,2642374.400865495,1904428.510819912,959491.4307444096,284753.80640783533,3775948.302350968,7595089.63939482,3112396.557163179,11077925.862718537,3819176.7337089777,3873245.576830983,2419992.5976792946,4466308.95619911,3038058.4935384616,3069492.853728026,6459148.856901526,2102664.806419596,1761858.3571664542,4327907.578112334,233073.1578808427,242978.61261628568,4190044.038106501,5025198.141633749,1705891.1065515056,2525380.9283762425,2956657.4792952314,1190008.2810837328,4246042.893060565,7294167.251924247,1495894.4589165747,840760.8909420818,2810677.233352542,69270.549654603,5908568.00955005,3935973.2915394604,176936.0310958624,3267127.5938151777,2617686.7866646796,1521159.3146764487,3484350.5695903003,2611154.193628058,2227503.9983333647,607076.4935366362,2895406.2172844782,1945730.164352715
568,2199301.84415257,1286658.1880716085,802241.6468164772,4668625.3591297865,10595625.436912537,1489570.6209479943,1409901.097627163,3245795.449198276,511472.776974082,1018064.8877806216,2071955.2146664262,306711.61997692287,1509178.2393921912,2209677.096960157,127101.64788135141,4613017.697115079,384416.6019165516,1725747.0046961978,129118.17163211107,838320.6845927835,1018590.8715518713,837697.1076977402,349822.8259459138,131210.61907638982,5409147.252903923,6285189.567717552,1671342.4024959803,10105640.350845337,2205007.396347761,1511063.9437507987,1060649.8288532756,3462304.4545390606,1580649.5233868286,1524283.999263823,4831941.374635994,770482.3823666871,826212.7878537625,2396192.535450369,68306.05852657557,44575.408751770854,2106205.7375746965,3126291.756321728,984552.6454259232,1169822.8188660145,1349067.449052468,633710.5025808215,2777846.4019042253,4815308.50574252,572197.1907308996,1459408.2151230127,1198023.299368322,20349.125244498253,1915626.6560738534,2056251.893797189,632467.7651239932,1483511.5225206614,1207907.0669998527,766500.257271409,1609259.6602862626,1710024.407364592,4570651.418126106,172544.12434311584,1307899.663277913,674667.7948248386
569,3093266.8074187934,1542627.430738926,1664826.4239434004,1847542.538286686,11794296.385101318,2186063.105263032,1654534.7339273766,1193698.4899235368,576728.8877539635,1439885.7943619788,2865716.0336993933,773890.3239600509,2068430.9667605758,3004026.5079144686,308782.26106799394,1749615.4804625511,380843.0306786299,2418588.6584634036,747245.3917135,1264951.3601283133,1647302.6364153624,1205343.3480104804,341632.8954938054,504113.7925850749,2744690.3829006627,7943811.0877075195,2237993.9430894554,9090824.302307129,2498531.813670814,2271670.761373222,1556070.9496679641,5215746.951823354,1994470.9906022027,2030072.3941780329,6011857.551005244,1266389.5873869658,1076009.8553101718,3199950.681871265,104654.63529646397,106431.20774109662,2788444.66013515,4078823.607946992,1211008.6748607755,1705432.539671734,1808321.1511096582,2596560.6300618052,3573510.455820918,6072586.288154602,747266.2990255356,1173397.9845942706,1842949.5204492807,42659.03137496114,4686411.323272705,2906129.9588136673,521832.9737274647,2077408.8977516592,1749664.4303634167,1071637.351078868,2137215.4891683906,2112289.8336594105,2057338.7584530413,670225.7302792184,1881842.268663779,1012833.0537719727
570,2752456.5300397277,1442214.1601313949,411042.1553271562,5600068.52634418,10635337.8303833,1833996.9997045621,1708195.759411469,3608374.0000759065,305451.6272139549,1055199.821611017,2578001.142173648,651164.7758619636,1827852.751863867,2553262.012374297,236498.50143856555,5483444.263350055,188312.88187623024,1907118.5955770314,1517132.9344210625,1234650.2798663378,1175090.9678090215,1172885.7931650728,195907.556661129,394428.4095814638,5589712.589907274,7057117.867263794,1809033.1798389554,9324234.174209595,2743756.5963846445,2197098.6796218753,1218863.2089901194,4510335.172543526,1784578.6968159452,1868290.8634489775,5283521.550430298,1224840.310184002,881384.9473379403,2750615.164575666,46319.714170992374,113078.71874806285,2535904.8029601574,3486430.6488804817,845149.646106191,1407779.368006885,1695566.1496734917,2281693.571210414,3137631.2651622295,5342711.076431274,599094.8839176297,2680749.420068562,1349921.3735216856,10984.900277465582,1757952.3215243518,2293416.519073844,765710.2408568263,1729774.0592739582,1384301.3117818236,819307.2466669977,1977424.5771345943,1887726.7835376263,6077832.535287261,843574.4616401494,1526422.1616283953,726188.8113152385
571,3498059.364098549,1645421.7083485723,931898.2039064169,1022128.5527355671,15899366.36089325,1989866.0792079791,1357709.9753189012,314104.40264227986,481107.84186095,1652525.4716006964,3028951.5066400766,1249432.1575406194,2304142.9110012054,3012103.009881288,461177.7982627228,719971.0988855809,381432.76112127304,2099753.5813786164,2838088.788625717,971061.8376254439,1376755.4138466716,1087592.7911210954,274018.87205684185,998983.6928079315,1005533.5801949948,12839119.76675415,1857659.09382838,8905606.655666351,2181561.705449164,1586743.0613918304,1096501.7351690494,9587097.919825613,1564415.6558434889,1624026.5711256266,8807272.746035755,990498.4323377609,729831.5921733826,3617999.5965596735,108158.83821511269,143855.3893416673,2850572.0773351192,5318192.499706268,852130.3879652917,1565833.5164384097,1492538.418465823,6473773.730176061,4787140.212819338,7761705.0558412075,559393.5957360268,2037902.8773012236,1540318.7834873796,79485.8799675107,5559732.753696442,3166942.2986589074,1293522.6440778375,1463404.4080673605,1480015.9874845743,999127.1857299209,1903569.8783949167,2555291.5061216354,2580045.3749673963,1614985.346577406,1349271.9398369081,765350.2663622499
572,3594475.4069973826,1994062.8202103972,1122225.251359567,7481018.6262283325,13722315.125494957,2577493.484851815,2514036.3858375773,5116584.540871918,857593.815983057,1501682.1200215966,3661111.959135592,517377.4738406539,2370175.247564435,3434105.309512481,230778.5742321536,7412080.633584261,653575.8218352795,3008071.7421537265,788240.3304744363,1391040.0679999292,2304476.698857188,1426093.130857423,650630.7290500402,291843.80436477065,7856094.943923563,8169273.801101923,2823380.199872911,13255984.9583053,3501380.892993331,2622299.779859841,1947794.8857483156,4603377.732013464,2385544.978167668,2368687.2689436376,6543461.194533944,1382344.7073918432,1355429.301831022,3909344.0386964977,132852.2827127576,104416.29325060546,3251312.450544536,4262060.651367873,1412405.5703631267,2220809.4375008345,2172810.221908927,1428935.6736434698,3997178.0310839713,6913397.300709814,921286.8981711864,2889009.2291593403,2568183.77165848,72100.16126874089,2256331.139780447,3480597.654915333,802005.0783451647,2558088.048326254,2255403.176638961,1587519.1195015013,2593439.2760656327,2865227.1443158835,7664953.478165537,478979.3207679987,2346934.5642966367,1366310.3451436162
573,2809848.752882153,1967046.382618308,2795378.332904756,6884463.342379451,15299381.795471191,1589276.1101289839,1936876.0555367023,5552752.7647795975,318679.6367094517,1583436.1014696807,2704168.7591975927,275151.8668526411,1950989.6480627656,2520039.304133475,95078.6403259635,6952595.463821411,192121.00188612938,1922998.5102011263,302304.12757253647,949930.650524348,1284288.0062453747,1097619.8457359672,270323.29429095984,157275.78724217787,9529218.276902676,7935835.711513996,2113336.5030665398,16832674.08847809,2670374.958142042,1727870.7042871714,1005028.6251589544,3600168.703341335,1652328.96806404,1624890.716666162,6561700.469945312,890413.1467439532,916363.8319514841,2927862.5082198083,102896.22127467394,56517.28479976952,2432555.2896300554,3853606.388605118,1959207.747666359,1444476.2785292417,1478417.059198223,1011640.5976204276,3788308.339560032,6605348.536111832,483904.0676832199,1124125.0502193943,1603441.8871497512,71495.6942872107,3701380.854873866,2728285.331530899,1121195.187623024,1494980.199186027,1599108.1318655014,1047793.8847719133,1851115.0909806788,2382992.3372814655,5878148.139752477,201225.81124821305,1368993.171337515,674784.1927083731
574,3486969.488143146,2018916.12201339,3023738.989626229,3278456.07613945,14848259.694091797,2384880.025424473,1737571.0285675153,2927236.779528618,494134.68887639046,1667177.7366043776,3196971.7274636626,436396.44505886734,2515013.7642135024,3472800.7478297055,86502.18988417089,3260710.949007049,396404.6169748306,2434313.974462487,58404.49323962629,1588032.6170840561,1499728.6517642736,1451821.6454790533,422602.91538375616,52487.71329078451,6029308.035709977,7931672.104991913,2024712.013720572,14502376.95872116,3093699.2738776207,2912144.3069110513,1537302.9407934025,4005235.571188271,2396603.8160202876,2377995.7231959105,6700098.392000854,1578348.0384637117,1207746.0777813494,3372664.014044106,142397.22109681368,68012.58406068385,3356918.168064356,4725066.390915155,2021642.8675847054,1704379.3408367783,2242261.7280451283,331905.3966974318,3924820.1126670837,7006158.397346139,969133.819524914,175344.40907889605,1709573.2397870421,57319.83260127902,6273187.792005956,2862950.1795072258,398382.0008879751,2218164.2916852236,1730583.4843484163,1043956.2730383277,2626853.8859668523,2377188.1446795464,2113112.1580456495,88200.40981350467,1972941.3421466425,1025324.8705022931
575,2251002.499196857,1643605.6739916801,2645416.095560357,6271404.355921984,11788127.61240387,1535122.5418099314,1655881.2827201635,4859624.080364138,374668.92139291763,1270774.0714775175,2185420.9051113725,300028.5530947596,1747573.7130011022,2358828.942291409,141616.48667821288,6312074.393178225,255649.56497228146,1838352.0983550102,329051.5292143822,824070.4520873874,959216.8508639932,1025285.2577206194,313334.7172219753,236795.9644759968,8200059.936991245,5998326.84108305,1820578.2813239694,13435506.4281044,2695329.666314721,1665889.2445274591,927855.7997245118,2813826.1678282022,1726557.8770354092,1698638.024987787,4998619.6445246935,846511.7801373303,889788.1495156735,2521819.5009450912,138255.57412225008,70981.45525795221,2291175.6374313235,3127841.734692812,1760943.042088218,1264770.2909208387,1536281.28609322,1128741.8847692907,2824133.391913414,5044916.905806422,607957.8338606954,1870324.8894465715,1178315.944762528,142567.13707512617,3108013.6544092745,2138717.971023947,1029523.79657799,1384028.9618099928,1310747.48613441,672947.0177926123,1835510.1138756722,1773758.8282949924,5723033.491968155,244145.1709277667,1200777.1766124219,709452.191426754
576,1919804.6890716553,1211000.2031755447,1065986.0469993055,3644916.5205049515,10442285.2243042,1295000.3454055637,1167503.8813580945,2555556.721219301,315495.90852832794,1052080.3027201742,1762097.548789382,195611.68834015727,1384172.874098748,1974985.8326803297,75963.6247003749,3604917.868941307,221725.17412626743,1629203.9915668592,31868.542846679688,586342.8967964947,871178.1784037352,730524.9773612618,234309.6533266902,78457.47215629369,4668286.607714653,6246859.79042387,1503050.5517417192,9693308.541114807,1790255.647981286,1098948.6736518145,807967.6231553294,3545540.4040056467,1288702.3088355064,1264778.6311824918,4866143.78488493,560925.7712115645,654416.487232849,2264802.835218221,69387.97001421452,57435.47922423482,1821590.768063426,2988263.400045395,1013872.5265048146,996386.8175649047,1094052.8714375198,616246.0179491639,2676116.238965392,4528517.322132111,445690.5536480248,1110333.3159487918,1039372.8378915787,33409.26036930084,2605101.7121723443,1897713.5411825776,661301.324249208,1135059.9422810823,1088748.7874616385,627101.3461515009,1301706.6945402622,1542626.2372989655,3522582.455535382,75631.17867895216,1018580.7430630028,586172.7659141421
577,3677945.90837422,1749467.9364792109,343282.1029801667,4664476.2381533235,13061484.481781006,2578912.844739452,2126653.4097151905,2904455.0261821747,817321.0924575329,1389688.420012772,3430838.9757645726,701001.4178410023,2395632.4824080467,3589158.998757601,256301.5358067006,4510062.688440368,609910.9011417627,2667329.9648853987,508615.68586850166,1723633.3139155507,1841322.684301138,1512077.374858901,481780.88667452335,254442.66715239733,4799939.755139127,8646071.246459961,2488125.3732393384,10663603.459869385,3244610.4510427415,3107735.805247307,2011062.889393147,5375281.02219075,2480021.4052672163,2527318.2561362386,6494681.42633307,1700695.5727164745,1359481.2307911366,3550453.7113815844,86199.28207820654,88052.4176749289,3321014.0118875504,4712083.538919687,1034760.0474168807,1993915.4799176604,2311514.257432863,1551836.8816031814,4111428.3883160353,6892068.52807951,985550.1720232964,1938863.7121531367,2139702.5888763666,15536.090130239725,2758764.4692564756,3203351.391342461,360518.9278318286,2720378.730837941,1946418.8436952233,1333062.6604318917,2726665.981822565,2475672.510692112,4975666.689065933,463129.85689027235,2452571.7948386744,1099087.3404551148
578,2826127.397989124,1389040.2199890614,1252392.8918506876,2462481.4615983963,9535203.30115509,2062078.5791833773,1485789.3863679394,1756034.0903431773,637139.6166795492,1190258.3486788422,2618392.5182636976,529191.6609539241,1977127.358963877,2766828.398330763,197053.75967849046,2388119.0910685062,531555.7520600557,2130420.960997373,122361.90691158175,1337891.7890386581,1464924.8905324936,1237713.809770599,435165.3220254183,141891.47650079057,3308975.036106974,5678308.934669495,1924567.500877142,8364893.203025818,2384594.041907251,2470752.330313027,1506701.126712922,3277343.267652929,1929109.905922532,1942842.5889425874,4584261.847471416,1352005.7397021055,1032578.9274384379,2681890.7935688794,116604.09169393778,96749.27806289494,2628483.501586914,3492256.390445471,1092542.5814617872,1446085.415060684,1913900.2425064743,614368.411197722,2938409.992936611,5091954.733909249,867720.106331706,754165.8208434656,1589020.8168168068,36382.336274802685,3499002.6718274057,2455515.1356720924,180051.72181087732,2060695.4051445723,1565169.1246965826,872167.0018433034,2218608.5047894716,1680697.4190690368,2230072.7958768904,218871.20859696344,1816884.7499240339,981869.5720821023
579,2929189.795499772,1392294.34765476,713459.4432177395,666508.3637253717,13088126.015106201,1708327.2358460054,1114369.1890578568,200585.1267144084,471023.4204375744,1357484.8614272922,2599393.2954110503,804917.7210873216,1826200.0793489218,2607349.9284585416,222351.29068922997,501324.20343640447,322907.47736263275,1943812.702759333,1933917.994044423,888968.3169415146,1172800.3116803765,867688.3810891062,256372.1307914853,372932.26185075194,1213242.7828781605,9517413.80154419,1546732.748032391,8450087.284210205,1839989.02394104,1506665.4858249426,986951.3029642664,6704620.106405675,1334034.5995497257,1328445.5470317304,7009117.618601561,816979.3682681918,623621.767396301,3130366.6345133185,62839.12019968033,104538.18523745239,2450521.100847721,4284736.50216198,858708.3360285759,1419022.7220582068,1326995.7275125086,3488225.193266332,3840141.0906256437,6334466.094470978,449499.0655977726,542738.1300979555,1406110.7011905313,15910.189496815205,5386214.32869339,2534819.6996921897,779373.3275540471,1333942.8072264344,1263277.0322901756,881487.0755629987,1618959.1203048825,2103109.287950754,1093577.4274473488,896997.9096880928,1252217.9909089766,708146.8950877786
